id,prompt,step,cfg,sampler,width,height,token_count,timestamp
49213,randy savage with a ladder posing in grassy plains | fantasy watercolour painting | middle earth | game of thrones | conan | barbarian ,20,7.0,8,512,512,27,0
44189,"a wholesome animation key shot of a brown and ashy short - haired 1 3 - year - old yorkshire terrier, studio ghibli, pixar and disney animation, sharp, rendered in unreal engine 5, anime key art by greg rutkowski, bloom, dramatic lighting ",35,15.0,8,1024,512,60,0
30357,Time for me to get to bed.,20,7.0,8,512,512,8,0
34409,"highly detailed power suit from metroid, hard surface modelling, mech armor, photorealistic, crisp quality and light reflections, clean linework, finely detailed, ornate, 4 k, trending on artstation, volumetric lighting, octane render ",20,10.0,8,704,832,51,0
14107,Very Muscular and handsome Minion,20,7.0,8,512,512,6,0
4510,"glowing symbols on a tree in a forest clearing at night, old polaroid, expired film, blurry, lost footage, found footage, creepy, ",20,7.0,8,512,512,30,0
31748,"english breakfast, futurist abstract painting, 1 9 1 7, knife technique and soft acrylic on canvas ",20,7.0,8,512,512,23,0
50241,"isomeric view, delicate lake in a botanic garden, garden road, sparrows, temple in a botanical herbarium paper, watercolor colored painting, iridescent colors, 8 k, realistic shaded, fine details, artstation, italian style, colonnade, flowers, huge architecture ",20,7.0,8,1280,512,58,0
17799,"A beautiful land art. It has no visible auditory organs, just eyes, human eyes, hundreds of them, in the ends of stalks that radiate from its body like some exotic fruit.  by Mikhail Larionov, by Cildo Meireles a e s t h e t i c",20,7.0,8,512,512,61,0
40160,"young arabian woman bandit princess with blunt bangs and curls standing in a richly decorated temple, orientalism by theodore ralli and nasreddine dinet and anders zorn and edwin longsden long, collarbones, sleeveless, oil painting, expressive face, excellent lighting, high detail 8 k ",20,7.0,8,512,640,58,0
54987,"a human ear shaped portal, doves flying into the portal, peaceful, digital illustration, trending on artstation ",20,7.0,8,512,512,23,0
44152,"baby hitler by andy warhol, poster, illustration, airbrush, detailed pop art ",20,7.0,8,512,704,17,0
15318,"highly detailed portrait of a hopeful pretty astronaut lady with a wavy blonde hair, by Gregory Crewdson, 4k resolution, nier:automata inspired, bravely default inspired, vibrant but dreary but upflifting red, black and white color scheme!!! ((Space nebula background))",47,18.0,8,512,704,63,0
42754,"thin young male alchemist, long dark hair, 1 9 2 0 s fashion, fantasy, highly detailed, intricate, smooth, art by joseph leyendecker, peter mohrbacher, ruan jia, finnian macmanus, marc simonetti, ayami kojima, vasnetsov, cedric peyravernay, alphonse mucha ",20,7.0,8,512,768,76,0
54540,"movie still of a cyborg, cinematic composition, cinematic light, by david lynch and gaspar noe, ",20,7.0,8,512,512,22,0
42210,"high fashion extreme close - up photoshoot octane render portrait by wayne barlow and carlo crivelli and glenn fabry, a werewolf wearing cool shiny reflective 8 0's sunglasses with colorful frames and a gold necklace covered flowers, inside a colorful field of beautiful flowers, very short depth of field, bokeh ",20,7.0,8,768,768,63,0
46756,a nebula in the shape of a frog ,50,3.0,8,512,512,8,0
36545,"bride of frankenstein number 1 1 9 7 as she comes to life after operation, normal healthy face, transparent skin, skeleton still life, nervous system, greg rutkowski, peter gric, immerse, 1 9 th, special effects makeup, maximalist, glittering, gold, ivory, hyperreal, golden ratio, alphonse mucha ",20,5.0,8,512,704,71,0
47043,"mechwarrior 5 : mercenaries mech mecha cyborg robot boss tank octane render, 4 k, 8 k, hd 2 0 2 2 3 d character design concept global illumination rtx hdr style radiating a glowing aura global fanart artstation by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws digital painting, illustration, cinematic lighting ",20,7.0,8,512,768,93,0
49286,"third - eye visions, psychedelic art, artist interpretation, psychedelic interpretation, golden ratio, centered, hallucinatory art, artstation hd, 4 k ",20,7.0,8,768,512,30,0
50360,"art deco futuristic rolls royce as a flying car, style of gustave dore, intricate scrollwork, cityscape, aerodynamic!!!!!!!! ",20,7.0,8,512,512,33,0
55312,"a friendly orcish merchant, green skin and tusks, fantasy character portrait by greg rutkowski, gaston bussiere, craig mullins ",20,7.0,8,512,512,31,0
4790,koala with rainbow color fur ,20,7.0,8,512,512,6,0
56535,"starfarer city nestled among the mountains on a chilly tundra world, 3 d scifi art, cgsociety, amazing lighting, highly detailed, octane render, 4 k, 8 k, hdr ",20,7.0,8,512,512,45,0
57570,lisa frank nuclear apocalypse ,20,7.0,8,1920,512,4,0
4529,"digital concept art of a mage fighting a dragon by dan volbert, digital painting, artstation, concept art, smooth ",20,7.0,8,512,768,24,0
29083,jesus as iron man,20,7.0,8,512,512,4,0
27716,"photo of The War Multiverse. highly detailed carving on southern ice porcelain, partially glazed, woodfired, art gallery",20,7.0,8,512,512,24,0
27741,"fan art of sonic the hedgehog, slice of life anime, by Makoto Shinkai",20,7.0,8,512,512,18,0
34011,"alfred stieglitz's [ aesthetic ]!! love in the shape dasha elin, real cute anatomy adorable face shapely body, she's intricate and elegant, a highly detailed real - life 1 0 8 - megapixel photograph, huhd 8 k, hdr, concept art, smooth and sharp focus, illustration by beeple and by stanley artgerm lau ",20,9.0,1,640,640,79,0
25383,"surrealism grunge cartoon portrait sketch of margot robbie with a wide smile and a red balloon by - michael karcz, loony toons style, mona lisa style, horror theme, detailed, elegant, intricate",20,7.0,8,512,512,44,0
49751,so hungry ,20,7.0,8,512,512,2,0
2811,"steampunk satellite inside a glass jar, blue and pink bonsai tree, flower garden, intricate detail, hyper detailed, ultra realistic, sharp focus, octane render, lantern candle, butterfly, volumetric, ray tracing, artstation trending, moon, fairy cgsociety, sense of awe, swirling mist, 4 k ",20,7.0,8,512,1024,69,0
49608,"movie still of the alien girl, cinematic composition, cinematic light, 4 k cinematic grain, by david lynch and gaspar noe ",20,7.0,8,512,512,26,0
7729,"elizabeth olsen as athena!!!!!!, golden ratio!!!!!, centered, trending on artstation, 8 k quality, cgsociety contest winner, artstation hd, artstation hq, luminous lighting ",20,7.0,8,512,512,49,0
29174,"A beautiful painting of a singular lighthouse, shining its light across a tumultuous sea by Jack Butler. very very detailed. trending on Artstation",35,7.0,8,768,512,31,0
26283,"Portrait of a girl smoking and exhaling being surrounded by floating candles, face, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Fernanda Suarez and Artem Demura and alphonse mucha",44,16.0,8,512,512,57,0
41104,a pipe dream ,20,7.0,8,512,512,3,0
21283,Moscow Mule Cocktail,20,7.0,8,512,512,3,0
3695,"hyperrealistic and heavy detailed product photo gucci shoe of albert einstein, in front of white back drop, whole shoe is in picture, leica sl 2 5 0 mm, vivid color, high quality, high textured, real life ",20,8.8,8,512,704,48,0
3785,"painting of hybrid between cat & lobster, intercrossed animal, mixture animal, by tiffany bozic, by zdzislaw beksinski, logical anatomy, cold hue's, warm tone gradient background, concept art, beautiful composition, digital painting, ",20,9.5,8,768,512,53,0
47901,"lady gaga photoshoot by kane skennar, highly realistic. high resolution. highly detailed. dramatic. 8 k. 4 k. ",50,7.0,8,512,704,27,0
53416,"sakura lit by the sun stands on a mountain from behind cyberpunk city, cyberpunk 2 0 7 7, city, wallpaper for monitor, cinematic view, concept art, high detail, 4 k, by jordan grimmer, art greg rutkowski, ivan aivazovsky, ruan jia, reza afshar, marc simonetti ",50,15.0,8,1024,640,72,0
10397,"shattered glass stylized lava lamp, cracked obsidian geometric fantasy art, splattering black gold iridescent bubbly underwater scenery, greg rutkowski, loish, rhads, makoto shinkai, lois van baarle, ilya kuvshinov ",29,10.0,8,512,640,54,0
59171,"photo, a giant crowd of realistic anatomically correct claymation skeletons dancing sensually with a giant crowd of beautiful multiethnic women wearing rococo gowns inside a colorful futuristic night club, colorful dramatic unique lighting",20,7.0,8,512,512,42,0
38263,"photo by josh pierce and prateek vatash and roman bratschi, inside a colorful memphis design style roman - inspired temple, 4 d, 4 k, ray tracing reflections, volumetric lighting and shadows, ",20,10.0,8,768,768,44,0
56273,the inside of an abandoned steam engine train ,20,7.0,8,512,512,8,0
47699,"movie still of girl having sleep paralysis a entity watching, cinematic composition, cinematic light, criterion collection, by david lynch ",20,7.0,8,1024,576,23,0
29689,"A beautiful painting. Heaven was a lovely, unspoiled Earth-like world; what Earth might have been like if men had treated her with compassion instead of desire. lineart, Howl’s Moving Castle by Caspar David Friedrich, by Pieter Bruegel the Elder",20,7.0,8,512,512,56,0
11909,turtle with beautiful spiral patterns and gemstones on shell surrounded by tropical plants detailed magical realism painting 4 k ,20,7.0,8,512,512,20,0
51645,artwork from stardew valley ,20,7.0,8,512,512,6,0
20118,"Jacksepticeye wearing an Irish Military uniform, photorealistic, cinematic lighting, shot on iphone",20,7.0,8,512,512,20,0
51956,"wrc rally car stylize, art gta 5 cover, official fanart behance hd artstation by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, ossdraws, that looks like it is from borderlands and by feng zhu and loish and laurie greasley, victo ngai, andreas rocha, john harris ",20,7.0,8,768,512,90,0
34318,"a spider - octopus hybrid, professional photograph ",20,7.0,8,512,512,8,0
17220,The Joker Tarot Card,20,7.0,8,512,512,5,0
27839,a panoramic photo of a field of poppies in the snowy north pole climate,20,7.0,8,832,512,17,0
26016,"super mario, kirby, sonic the hedgehog, super smash bros, star wars themed movie poster high detail accurate eyes and good gesture poses, pokemon anime cartoon style",20,7.0,8,512,512,32,0
9272,"a douyin egirl portrait glowing white glowing eyes white skin grunge evil cute kawaii, 3 d render, hyper realistic, final fantasy 1 2 style, hyper realistic, humanlike ",20,7.0,8,512,512,40,0
39683,"goddess of dark, long dress, high fantasy, highly detailed, intricate, smooth, art by joseph leyendecker, peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, finnian macmanus, alphonse mucha, victo ngai ",20,7.0,8,512,768,67,0
46307,"greg manchess portrait painting of george clooney dressed as a pirate captain, medium shot, asymmetrical, profile picture, green vest, organic painting, sunny day, vibrant, matte painting, bold shapes, hard edges, street art, trending on artstation, by huang guangjian and gil elvgren and sachin teng ",20,7.0,8,512,512,73,0
49217,"polaroid of an attractive woman dancing, ibiza techno club, night, neon lighting, by mario testino : : ornate, dynamic, particulate, intricate, elegant, highly detailed, vogue, harper's bazaar art, fashion magazine, smooth, sharp focus, 8 k ",20,12.0,8,512,512,56,0
40467,"highly detailed portrait of a boy with spikey blue hair and ice powers, in zatch bell!, stephen bliss, 8 k, ferdinand knab, makoto shinkai and lois van baarle, anime key visual, big eyes, by akira toriyama, fantasy art by greg rutkowski, shonen art style, by kohei horikoshi ",15,10.0,8,512,704,73,0
20904,Walter white on the tube,20,7.0,8,512,512,5,0
28438,"Circular room with robot cat in the center, by Philippe Druillet",20,7.0,8,768,1024,14,0
27649,fancy treehouse in the enchanted forest detailed magical realism photo realistic painting 8k trending on artstation with colorful tropical flowers and palm trees,20,7.0,8,512,512,27,0
24262,"A silver haired mad, narcissistic, ghost like fairy princess from the 18th century, dressed in a ragged, dirty, Queen Victoria's wedding dress,  sits alone in  her scarry underwater palace. mystical, atmospheric, greenish blue tones, underwater photography, concept art by Annie Stegg Gerard, Ian David Soar, John Anster Fitzgerald, and John Everett Millais",20,7.0,8,512,512,76,0
50835,painting by sargent and leyendecker and greg hildebrandt savrasov levitan beautiful young woman swims with dolphin ,20,7.0,8,640,512,27,0
13987,"Fantastic portrait of 400-pound obese Idris Elba as 400-pound obese Joker from Batman movie, digital art by Eugene de Blaas and Ross Tran, vibrant color scheme, highly detailed, in the style of romanticism, cinematic, artstation, Greg rutkowski",20,7.0,8,512,704,58,0
11258,"a cute little robot is made of sand. super realistic 8 k render of a elegant, cinematic composition ",50,20.0,8,512,512,20,0
36620,"pixel art of astronaut, by waneella ",15,5.0,8,512,512,9,0
912,the letter a in russian ,20,7.0,8,512,512,5,0
15891,"interstellar civilisation, photo",20,7.0,8,512,512,6,0
52039,"joe biden in futuristic marines armor, white background, hyperdetailed, artstation, cgsociety, 8 k ",20,7.0,8,896,512,27,0
58191,"a photorealistc horse character is wearing a suit, he is demonstrating the smartphone ",50,10.0,8,512,512,17,0
276,i am real. light is forming me. this is real ,20,7.0,8,512,512,12,0
4778,"hyperrealistic and heavy detailed product photo jordan shoe of krusty the clown in front of white back drop, whole shoe is in picture, leica sl 2 5 0 mm, vivid color, high quality, high textured, real life, ",20,4.0,8,512,704,50,0
21126,"a woman eating a vanilla ice cream cone and wearing a bikini, a Studio Ghibli style scene, digital art, 4k",20,7.0,8,832,512,27,0
14507,"a portrait of a cute female Swiss guard, Vatican setting, vivid colors, soft lighting, atmospheric, cinematic, moody, in the style of Ilya Kuvshinov and Range Murata, Krenz Cushart, rule of thirds, oil on canvas, 8k",20,7.0,8,512,768,56,0
50123,michael jordan einstein portrait ,35,7.0,8,512,512,4,0
37582,"cat wizard holding a spellbook, art by artgerm and greg rutkowski and magali villeneuve, d & d, fantasy, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,704,48,0
793,"rise, build me a castle in the sky cried avantir the wizard. by jeffrey smith, oil on canvas ",50,7.0,8,512,512,22,0
30074,"beautiful feudal south American shaman girl Ghostbuster, 1567 wavy hair like Brenda song, intricate complexity 8k character concept,  ghostbusters, ghostbusters proton pack, ghostbusters trap, steampunk aesthetic, fresh food market people, fine line detail, cinematic quality, high octane, cry engine, 4k render, masterpiece, octane",20,7.0,8,512,512,72,0
57747,"a highly detailed fantasy pastel oil painting in the style vermeer of a young wizard in ornate clothing lounging on a purpur pillow on the marble floor in front of her bookcase, studying an ancient tome. to the side is a potted plant and some blue candles. ancient oriental setting. ",50,10.0,8,512,512,62,0
38054,"adventurer 1 9 3 0, bomberjacket, young harrison ford and young kurt russell, art by artgerm and greg rutkowski and magali villeneuve, beard, heroic portrait, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,704,58,0
39880,"mass effect andromeda forged armor mask helmet hero ennemi zorg wallpaper 3 d pixar disney digital cgi rtx hdr painting bioluminance alena aenami artworks in 4 kby jesper ejsing, feng zhu and loish beeple, by thomas kinkade 2 2 2 2 ",20,7.0,8,512,768,67,0
5951,"taika waititi retro minimalist portrait by jean giraud, moebius starwatcher comic, 8 k ",20,7.0,8,512,512,23,0
11472,"define the character of a beautiful girl, messy long red hair, messy wet grey tribal clothes, short torn up pants, she is walking on a mountain and we see down in a deep valley a very poor old shanti town with wooden ruins, medieval time, heavy rain, late at night, mist, in the style of lord of the rings, cinematic, octane render, 8 k, ",20,7.0,8,512,512,79,0
27480,"Cat Colonial Marine Dropship pilot in the film Aliens, by James Cameron, cinematic lighting, flames in background",20,7.0,8,1024,512,21,0
38384,"ladi di as a disney princess, pixar 3 d render ",20,7.0,8,512,512,14,0
12941,"Highly detailed panorama battlefield from Guild wars 2, Stephen Bliss, unreal engine, fantasy art by Greg Rutkowski, Loish, Rhads, ferdinand knab, Makoto Shinkai and Lois van baarle, ilya kuvshinov, rossdraws, Tom Bagshaw, alphonse mucha, global illumination, radiant light, detailed and intricate environment",20,10.0,8,1024,512,77,0
29974,a psychedelic sculpture of a kawaii catgirl by gustave doré,20,7.0,8,512,832,14,0
10682,"and orc a wizard a rogue a dwarf sitting around camp fire in the deep woods, hyper realism, cinematic, volumetric lighting, dramatic ambient lighting, epic composition, high detail, octane render, unreal engine, 8 k, high contrast, depth of field, concept art, 3 d render, digital art, deviantart artstation, ray tracing, extremely detailed, apocalyptic, very sharp, ",50,10.0,8,768,640,82,0
44795,"color still shot of joe biden and donald trump in the film superman 1 9 7 8, face closeup, ",20,7.0,8,576,512,23,0
34008,"[ aesthetic ]!!! love in the shape dasha elin, real cute anatomy adorable face shapely body, she's intricate and elegant, a highly detailed digital painting, huhd 8 k, hdr, concept art, smooth and sharp focus, illustration by beeple and by stanley artgerm lau and by alphonse mucha ",20,8.0,1,640,640,71,0
53491,"savage dragon, character sheet, concept design, contrast, hot toys, kim jung gi, greg rutkowski, zabrocki, karlkka, jayison devadas, trending on artstation, 8 k, ultra wide angle, pincushion lens effect ",20,7.0,8,1024,512,55,0
51892,"full color still, too realistic quetzalcoatlus prop, north atlantic cliffs, ektachrome ( 1 9 7 6 ) ",29,10.0,8,896,512,26,0
28851,"portrait of Jesus, Greg Rutkowski",20,7.0,8,512,512,8,0
15027,"Kanye West playing a guest role on Friends, 1998, sitcom, vhs tape",20,7.0,8,512,512,15,0
48922,"robot ninja mask helmet metal gear solid snake pose training suit swat commando, art gta 5 cover, official fanart behance hd artstation by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, ossdraws, that looks like it is from borderlands and by feng zhu and loish and laurie greasley, victo ngai, andreas rocha, john harris ",20,7.0,8,512,768,96,0
30302,"Hatsune Miku in a Pixar movie, cute character model, stylized, artstation, by Disney Pixar, acescg colorspace, anime, cycles render 4k",20,7.0,8,512,512,38,0
2569,"cathy outside heathcliff's window, dark, horror, dramatic, victorian era, very detailed, spectacular lighting, trending on art station ",20,10.0,8,1280,512,28,0
33005,burnttexture pbr materials procedural tile patern substance photo game cg textures. com gametextures studio resource image handpaint ,20,7.0,8,512,512,27,0
26594,"A goth portrait painted by Pierre-Auguste Renoir. Her hair is dark brown and cut into a short, messy pixie cut. She has a slightly rounded face, with a pointed chin, large entirely-black eyes, and a small nose. She is wearing a black tank top, a black leather jacket, a black knee-length skirt, a black choker, and black leather boots.",20,7.0,8,512,512,80,0
13717,"The Mad Hatter, huggy wuggy from poppy playtime video game, fullbody, ultra high detailed, glowing lights, oil painting, Greg Rutkowski, Charlie Bowater, Beeple, unreal 5, DAZ, hyperrealistic, octane render, RPG portrait, dynamic lighting, fantasy art, beautiful face",20,7.0,8,512,512,67,0
58083,"epic pregnant woman talking to all her tribe with fluorescence bodies, proud people gather around the pregnant woman, fluorescence bodies, ice cave at night, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski ",20,7.0,8,704,1024,63,0
45625,"very skinny monster in the background, raining landscape in the [ late triassic ]!!!!, illustrated by greg rutkowski and gaston bussiere, trending on artstation, cgsociety contest winner, 4 k photorealism, 4 k quality ",20,7.0,8,512,512,55,0
49616,"a boiling roiling and flaming red sea, geysers of steam, illustration, raining, dark and moody lighting, at night, digital art, oil painting, fantasy, 8 k, trending on artstation, detailed ",20,7.0,8,1024,512,45,0
16437,"Concept Art Portrait of G1 Transformers Animated Starscream! snarling seductively, Highly detailed by greg rutkowski, Ilya repin, alphonse mucha, and Edmund Blair Leighton. Very highly detailed 8K, octane, Digital painting, the golden ratio, rational painting, sharp",20,5.0,8,512,704,61,0
4527,"full length portrait of venom by dan volbert, portrait, scifi, digital painting, artstation, concept art, smooth ",20,7.0,8,512,768,25,0
30373,What green sounds like. Abstract art.,20,7.0,8,512,512,8,0
13454,"a 1 8 th century, silver haired, mad ophelia ( ( young kate winslet ) ), dressed in a frilly ( ( durty ) ), wedding dress, is ( ( drinking a cup of tea ) ). ( ( ( everything is underwater! ) ) painted by john everett millais ",20,7.0,8,512,512,64,0
25548,Quincy Massachusetts in the style of Nor Orléans photography dramatic lighting,20,7.0,8,512,512,11,0
48028,"samoan empress, art by artgerm and greg rutkowski and magali villeneuve and alphonse mucha and rossdraws and makoto shinkai, d & d, fantasy, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,512,60,0
29403,"The statue of liberty falling apart and rotted after nuclear fallout, city of new york wasteland, concept art by Ray Lederer, fallout concept art, wallpaper, trending on art station",20,7.0,8,768,512,40,0
6157,"big weird spaceship, cinematic matte painting, peter elson, chris foss ",20,7.0,8,704,512,16,0
57237,"complex 3 d render, ultra detailed, fascinating biomechanical female cyborg with a porcelain profile face, red hair, analog, 1 5 0 mm lens, model, beautiful natural soft rim light, big leaves and stems, roots, fine foliage lace, alexander mcqueen high fashion haute couture, pearl earring, art nouveau fashion embroidered, steampunk, silver gold filigree details, liquid simulation, hexagonal mesh wire, mandelbrot fractal, anatomical, facial muscles, cable wires, microchip, elegant, hyperrealistic, ultra detailed, octane render, h. r. giger style, volumetric lighting, 8 k post - production ",20,15.0,8,512,768,140,0
45410,"a close - up of a young teary - eyed woman clutching a small rose in the rain!!!!!!!!!!, photorealistic, photo by annie leibovitz, moody ",7,7.0,8,512,512,43,0
34541,"close up profile of a charizard, elegant, fire, alphonse mucha, rhads, ross tran, artstation, artgem, octane render, 1 6 k ",20,7.0,8,512,704,40,0
657,"asian maisie williams as toph bei fong, portrait, intricate, elegant, d & d, fantasy, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, ross tran, aleksi briclot, ruan jia, jurgens ",20,7.0,8,512,704,56,0
21818,"realistic detailed image of girlish room with a little demon-monster  hiding and lurking under the bed in the shadows.  by  Ayami Kojima, Amano, Karol Bak, Greg Hildebrandt. rich deep colors. Beksinski painting, part by Adrian Ghenie and Gerhard Richter. art by Takato Yamamoto. masterpiece",20,9.3,8,512,704,70,0
54972,"orientalism face detail of a cute smiling woman with jewels in a palace garden by edwin longsden long and theodore ralli and nasreddine dinet and adam styka, masterful intricate art. oil on canvas, excellent lighting, high detail 8 k ",20,7.0,8,512,512,52,0
10912,"“ tom hiddleston retro minimalist portrait by jean giraud, moebius starwatcher, comic, 8 k ” ",20,7.0,8,512,512,26,0
54359,"symmetrical portrait of a lovely pianist girl by pixar, digital 3 d, oct, beautiful, gorgeous, dramatic lighting, rule of thirds, perfect composition, trending on artstation, 4 k ",20,7.0,8,512,768,40,0
13117,"Lofi vaporwave portrait dinosaur, Pixar style, Tristan Eaton, Stanley Artgerm, Tom Bagshaw",50,10.0,8,512,512,23,0
6091,"a detailed patent sketch of boris johnson's head, concept art, sketch ",20,7.0,8,512,512,15,0
51266,"scarlet witch comic, illustrated by jason aaron, trending on artstation, 4 k, 8 k, award - winning comic, comic of the year ",20,7.0,8,512,1024,30,0
47949,"an angry, grimy, dirty, grumpy [ old ], miner elf ( with red hat and a glowing latern ) in a pitch black mine, looks into the camera. angry kubrick stare, low key lighting, high contrast, theatrical, fairy tale illustration, character concept art by greg rutkowski and katalin szegedi, and marc simonetti ",20,7.0,8,512,512,76,0
14886,"The music landscape, beautiful realistic artwork on artstation",50,7.0,8,896,512,10,0
28232,"lava falls from the red sky upon a crumbling stadium, crowds panic, James Paick, Dan Seagrave, Unreal Engine, cinematic photography, high resolution",20,7.0,8,1024,512,31,0
21828,"joy is like the sunshine, gladdening the heart and lifting the spirit, greenhouse garden photography, glowing with silver light, painting by Franz Marc, by Jean-Léon Gérôme, by Winsor McCay, today's featured photograph, 16K",20,7.0,8,768,512,52,0
22974,"3d dark infrared render portrait of beauty 3d anime schoolgirl underwater japan school best friends. blue water hawaii. cute face. flowers and jellyfish. dramatic light, trending on artstation, art by hiro kiyohara and hayao miyazaki oil painting.",20,7.0,8,512,768,54,0
14309,"breathtaking detailed painting of clown girl , with anxious, piercing eyes, Atari game cover art by Hsiao-Ron Cheng, James jean, Miho Hirano, Hayao Miyazaki, extremely moody lighting, hyperrealistic, octane render, RPG portrait, ambient light, dynamic lighting",20,7.0,8,512,512,60,0
32061,"photography of james tissot, deep focus, d & d, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, matte, sharp focus, illustration, hearthstone, art by rhads, artgerm and greg rutkowski and alphonse mucha ",20,10.0,8,704,512,63,0
53768,"hyper realistic portrait of british band singer songwriter, yorke, by lee bermejo, alphonse mucha and greg rutkowski ",20,10.0,8,768,512,29,0
17443,"rotoscoped  fantasycore xlyograph, detailed and highly reliefed glossy painting and analogue collage with canvas texture in style of contemporary art, photorealistic, surrealism, expressionism, masterpiece, balanced composition, calm vivid colors, grim atmosphere, spectacular quality, CGSociety, intricate oil, Pastiche by Miyamoto, Pastiche by Rob Liefeld",20,11.5,8,896,512,77,0
52071,"orientalism female djinni face detail by edwin longsden long and theodore ralli and nasreddine dinet and adam styka, masterful intricate artwork. oil on canvas, excellent lighting, high detail 8 k ",20,7.0,8,512,512,45,0
47364,"a beautiful woman with cybernetic muscles, painted by artgerm and tom bagshaw, fantasy art, dramatic lighting, highly detailed oil painting ",20,8.0,8,512,704,29,0
47151,photo of a horse statue made of spaghetti ,20,7.0,8,512,512,8,0
56734,male character art by amano yoshitaka ,20,7.0,8,512,768,9,0
43554,"tony soprano in gta v, art by stephen bliss, cover art, loading screen ",20,7.0,8,512,512,17,0
56531,"neural net self - portrait, art station, pixel art ",20,7.0,8,512,512,11,0
9979,pixel art zombie character sprite ,20,7.0,8,512,512,6,0
21288,"Mother Nature with a crown made of flowers towering over a tropical island, 3D render HQ, 4K, UHD.",20,7.0,8,512,512,24,0
19892,"3d dark infrared octane render concept art by D. Jun, by Mo Xiang Tong Xiu, by Igarashi Daisuke, beauty anime schoolgirl stand among japan cottages. with cute detailed face in Japanese school clothes. cute face. wide angle. dramatic light, trending on artstation, oil painting.",20,7.0,8,512,768,63,0
54768,painting by john william godward ,20,7.0,8,768,1024,6,0
12854,"Lofi vaporwave portrait baby cherub angel, ski mask, balaclava, face covered, Gucci, Nike, Chanel, multiple gold chains, Pixar style, Tristan Eaton, Stanley Artgerm, Tom Bagshaw",20,7.0,8,512,512,48,0
34749,a swiss chalet in googie architecture designed by john lautner ,20,7.0,8,512,512,13,0
13473,"the creature sells a used car, made of wax and blood, film still from the movie directed by Denis Villeneuve with art direction by Salvador Dalí, wide lens",20,12.0,8,1024,576,32,0
20640,"the ego separates, by Moebius, by Mattias Adolfsson, ((by Mandy Jurgens)), oil on canvas",20,7.0,8,512,768,26,0
18575,a cool jazzy cow wearing sunglasses,20,7.0,8,512,512,7,0
23288,Curvy Female body. FROG. Snoop Dogg.,20,7.0,8,512,512,11,0
29750,chinese new year papercut rabbit card design,20,7.0,8,512,512,8,0
56323,"the portrait of an incredibly beautiful woman made of onions and cherries, an ultrafine detailed illustration by james jean, final fantasy, intricate linework, bright colors, behance contest winner, vanitas, angular, altermodern, unreal engine 5 highly rendered, global illumination, radiant light, detailed and intricate environment ",50,7.0,8,512,512,65,0
45813,"forest, art by alphonse mucha ",20,7.0,8,960,512,9,0
21652,"A sharknado, painted by John William Waterhouse",20,7.0,8,512,704,11,0
4709,"a colossal goddess from above, creative, brown skin, giant, digital art, city, town, highly detailed, photo manipulation, up there, dark clouds, dark gray hair, digital painting, on fire, smoke, artstation ",20,7.0,8,512,512,46,0
21356,"A photograph of a LAN party in 2003, low lighting, washed out, poor quality,",20,7.0,8,512,512,18,0
11699,"a demonic vile disturbing disgusting horror visceral creature eating a human, from the thing, david cronenberg ",20,7.0,8,512,512,22,0
55791,"dinosaur in water inspired by jacek yerka, cinematic ",20,7.0,8,512,512,11,0
47781,"skull valley, fantasy art illustration, intricate, jesper fjsing, richard dadd ",35,7.0,8,512,512,18,0
29487,Eliezer Yudkowsky,20,7.0,8,512,512,6,0
43831,bristleback machine mecanical creature robot of horizon forbidden west horizon zero dawn bioluminiscence global illumination ray tracing hdr fanart arstation by ian pesty and alena aenami artworks in 4 k ,20,7.0,8,768,512,44,0
5905,"a ( woman as personification of glados from portal ), beauty portrait, fantasy spaceship, digital art by krenz cushart, laurie greasly, wlop, artgerm, scott m fischer, intricate, highly detailed, sharp focus, smooth, epic composition, joyful, unreal engine ",20,12.0,8,512,512,66,0
55015,"dobby from harry potter and gollum from lord of the rings, struggling with heroin addiction, film still from requiem for a dream ( 2 0 0 0 ) ",20,7.0,8,1088,512,32,0
31766,a photograph of will smith thinking about how he will no longer be the nice guy ,20,7.0,8,512,512,16,0
25094,A stylish painting of a stag dutifully working as a hotel receptionist in an Agatha Cristie novel,20,7.0,8,512,512,24,0
34951,"gundam 3 d robot ninja mask design armor engine ingame stylized digital illustration photo radiating a glowing aura global illumination ray tracing hdr fanart arstation by ian pesty and, art gta 5 cover, official fanart behance hd artstation by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, ossdraws, that looks",20,7.0,8,512,768,87,0
